"Home Team (2023) (901)","Away Team (2023) (901)","Game Time (2023) (901)","Season Type (2023) (901)","Normalized Ranking Delta (Calculated)","Field Goal % Delta (Calculated)","eFG% Delta (Calculated)","Turnover Ratio Delta (Calculated)","PPP Delta (Calculated)","Team (2023) (900)","Field Goal % Home (Calculated)","eFG% Home (Calculated)","Turnover Ratio Home (Calculated)","PPP Home (Calculated)","Team (2023) (904)","Field Goal % Away (Calculated)","eFG % Away (Calculated)","Turnover Ratio Away (Calculated)","PPP Away (Calculated)"
"Denver Nuggets","Orlando Magic","Sat, 06 Jan 2024 02:00:00 GMT","Regular Season",0.15963000933399274,0.01922979795835833,0.019786905840277758,-0.01873676871676727,0.0699771588111767,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784
"Indiana Pacers","Atlanta Hawks","Sat, 06 Jan 2024 00:00:00 GMT","Regular Season",0.17138039479257994,0.042156669399686375,0.03955923419333196,-0.006839002481970474,0.14664562870120215,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
"Philadelphia 76ers","New York Knicks","Sat, 06 Jan 2024 00:30:00 GMT","Regular Season",0.07621786390644103,-0.0015748351394377913,-0.008445115916762114,-0.011643307746094678,-0.07502160619120353,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"Houston Rockets","Milwaukee Bucks","Sun, 07 Jan 2024 01:00:00 GMT","Regular Season",0.2830997032020445,-0.028285277418640287,-0.03848822908486482,0.000050102353749595374,0.9353792156708596,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392
"Philadelphia 76ers","Utah Jazz","Sun, 07 Jan 2024 00:30:00 GMT","Regular Season",-0.16299216264454408,-0.002771241028868443,-0.007016755118423812,-0.02862084443201718,-0.9245985789956095,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306
"Indiana Pacers","Boston Celtics","Sun, 07 Jan 2024 00:00:00 GMT","Regular Season",0.08966118382181543,0.02041878998197294,0.0002792150286490269,0.0026207084363902705,0.03940761822997736,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588
"Washington Wizards","New York Knicks","Sun, 07 Jan 2024 00:00:00 GMT","Regular Season",0.2726093798755648,0.004267766138601303,-0.002530524563431946,0.003507542994478044,0.8415240360555343,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"Dallas Mavericks","Minnesota Timberwolves","Mon, 08 Jan 2024 00:30:00 GMT","Regular Season",0.11073821136662376,-0.004059315962524179,0.0029884561611777105,-0.012051173467072268,0.008747042083122311,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364
"Brooklyn Nets","Portland Trail Blazers","Sun, 07 Jan 2024 20:00:00 GMT","Regular Season",0.0798122765202266,0.016901024463271797,0.027935299402652602,-0.020859592845861585,0.05924595879810213,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355
"Phoenix Suns","Memphis Grizzlies","Mon, 08 Jan 2024 01:00:00 GMT","Regular Season",-0.16074124839227466,0.05799856223841188,0.056139449557812915,-0.004133943901479545,-0.9143766097891597,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315
"Los Angeles Lakers","Los Angeles Clippers","Mon, 08 Jan 2024 02:30:00 GMT","Regular Season",0.08534833737386416,0.010280783377844827,0.004921872696394991,0.0033020727463118765,0.012714856563855209,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473
"Denver Nuggets","Detroit Pistons","Mon, 08 Jan 2024 01:00:00 GMT","Regular Season",-0.11973697971034547,0.032986837168571814,0.03623222656346603,-0.02423959791456616,-0.8397980408681334,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368
"Cleveland Cavaliers","San Antonio Spurs","Sun, 07 Jan 2024 18:00:00 GMT","Regular Season",-0.16767966954711933,0.017509157795843666,0.025002498470063306,-0.010314002747598056,-0.8619812072632973,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477
"Golden State Warriors","Toronto Raptors","Mon, 08 Jan 2024 01:30:00 GMT","Regular Season",-0.23666373222082115,0.005263982129135647,0.021817530242260852,0.0020165038374386213,-0.9873947747922098,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288
"Orlando Magic","Atlanta Hawks","Sun, 07 Jan 2024 23:00:00 GMT","Regular Season",0.07474496712957457,0.011570524364112877,0.0030281457205102447,0.012883941625540893,0.05457870264409675,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
"Sacramento Kings","New Orleans Pelicans","Sun, 07 Jan 2024 23:00:00 GMT","Regular Season",0.06676593599018299,-0.009659726210250574,-0.002041043656683117,-0.0008559633005213174,-0.03978651125470028,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"Washington Wizards","Oklahoma City Thunder","Tue, 09 Jan 2024 00:00:00 GMT","Regular Season",0.23622931727585883,-0.02859900261543946,-0.03528201052458724,0.012349234367527787,0.8827842989416295,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932
"Miami Heat","Houston Rockets","Tue, 09 Jan 2024 00:30:00 GMT","Regular Season",-0.2307351991065275,0.005932822013163086,0.00878857396795829,-0.00040114988542998276,-0.9306775438311432,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635
"Charlotte Hornets","Chicago Bulls","Tue, 09 Jan 2024 00:00:00 GMT","Regular Season",0.27157862110715536,-0.00984401122411166,-0.00462789351034909,0.013638739361169022,0.9508628526293669,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015
"Los Angeles Clippers","Phoenix Suns","Tue, 09 Jan 2024 03:30:00 GMT","Regular Season",0.12300025579853568,-0.0043872571887181855,-0.0037189014601363146,-0.013195851423058375,0.023912269353412847,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188
"Milwaukee Bucks","Utah Jazz","Tue, 09 Jan 2024 01:00:00 GMT","Regular Season",-0.15635808597085454,0.020361310340184235,0.028576395045578407,-0.021910605885024734,-0.9350456002223266,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306
"Indiana Pacers","Boston Celtics","Tue, 09 Jan 2024 00:00:00 GMT","Regular Season",0.08966118382181543,0.02041878998197294,0.0002792150286490269,0.0026207084363902705,0.03940761822997736,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588
"Orlando Magic","Minnesota Timberwolves","Wed, 10 Jan 2024 00:00:00 GMT","Regular Season",0.049081978494009304,-0.00837002019491273,-0.017468962243286423,0.004720808859642059,-0.053002738295545804,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364
"New York Knicks","Portland Trail Blazers","Wed, 10 Jan 2024 00:30:00 GMT","Regular Season",-0.12379037839581197,0.027214889378852136,0.03791761268998284,-0.018976881646077734,-0.782329839227111,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355
"Dallas Mavericks","Memphis Grizzlies","Wed, 10 Jan 2024 01:30:00 GMT","Regular Season",-0.10857542701467549,0.046035067404108065,0.05336402619982361,-0.021082692425849148,-0.8193572104619056,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315
"Detroit Pistons","Sacramento Kings","Wed, 10 Jan 2024 00:00:00 GMT","Regular Season",0.261610871602583,-0.01363248234521397,-0.030079506791981903,0.01978893325790311,0.953207243191536,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883
"Los Angeles Lakers","Toronto Raptors","Wed, 10 Jan 2024 03:30:00 GMT","Regular Season",-0.19732177180589905,0.02770518367369207,0.03119254229705326,-0.002507613216609056,-0.9272610231011889,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288
"Boston Celtics","Minnesota Timberwolves","Thu, 11 Jan 2024 00:00:00 GMT","Regular Season",0.13289527148092395,0.0017973348586878268,0.018782911200886265,-0.01762284368425958,-0.0003434304684177547,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364
"Miami Heat","Oklahoma City Thunder","Thu, 11 Jan 2024 00:30:00 GMT","Regular Season",0.02464520150938232,-0.03366150792990308,-0.03530310683082172,0.0035575746422671223,-0.03950669269210902,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932
"Chicago Bulls","Houston Rockets","Thu, 11 Jan 2024 01:00:00 GMT","Regular Season",-0.23965316016368476,0.010641943044376767,0.004835956478510761,-0.0018105523770046844,-0.9832254102615445,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635
"Utah Jazz","Denver Nuggets","Thu, 11 Jan 2024 03:00:00 GMT","Regular Season",0.21123939329599806,-0.028846445066621818,-0.02274878237693634,0.024851348436201876,0.870606553470096,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454
"Atlanta Hawks","Philadelphia 76ers","Thu, 11 Jan 2024 00:30:00 GMT","Regular Season",0.024916876463810578,0.000817363773019053,0.006950485934572148,0.009622323087041681,-0.07056383592975998,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106
"Charlotte Hornets","Sacramento Kings","Thu, 11 Jan 2024 00:00:00 GMT","Regular Season",0.27813738860284964,-0.016618125501454917,-0.026299833676576956,0.010368367232428025,0.9519868136098539,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883
"Detroit Pistons","San Antonio Spurs","Thu, 11 Jan 2024 00:00:00 GMT","Regular Season",-0.005209200649750501,0.0006150613714521747,-0.0064856935990355025,0.004609393732362174,-0.006486425331679757,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477
"Indiana Pacers","Washington Wizards","Thu, 11 Jan 2024 00:00:00 GMT","Regular Season",-0.14244388787215245,0.037131431894666334,0.04059512877457394,-0.012367530135501514,-0.8404638494752956,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588
"Los Angeles Clippers","Toronto Raptors","Thu, 11 Jan 2024 03:30:00 GMT","Regular Season",-0.2003307751479798,0.017424400295847242,0.02627066960065827,-0.005809685962920932,-0.9399758796650441,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288
"Golden State Warriors","New Orleans Pelicans","Thu, 11 Jan 2024 01:30:00 GMT","Regular Season",0.044398070491662445,-0.009808645633988478,-0.0006144287815570415,0.008237245334539359,-0.053130712464813226,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"Oklahoma City Thunder","Portland Trail Blazers","Fri, 12 Jan 2024 01:00:00 GMT","Regular Season",-0.08235163821247826,0.0600816581328929,0.07066909865113813,-0.027818573019127477,-0.8235901021132062,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355
"Los Angeles Lakers","Phoenix Suns","Fri, 12 Jan 2024 03:00:00 GMT","Regular Season",0.12600925914061645,0.005893526189126641,0.0012029712362586764,-0.009893778676746498,0.03662712591726806,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188
"Milwaukee Bucks","Boston Celtics","Fri, 12 Jan 2024 00:30:00 GMT","Regular Season",0.04373772091402828,0.0005773081783201905,-0.010637354935252863,0.006547626378311508,-0.04712119576818197,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588
"Brooklyn Nets","Cleveland Cavaliers","Thu, 11 Jan 2024 19:00:00 GMT","Regular Season",0.28104342355460354,-0.024263975127452486,-0.02655870037156105,-0.0033251008841104074,0.8783021197543872,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045
"Dallas Mavericks","New York Knicks","Fri, 12 Jan 2024 01:30:00 GMT","Regular Season",0.0937962086975268,0.01512375723008269,0.021990934142784413,-0.00590902536022643,-0.029256959098198643,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"Minnesota Timberwolves","Portland Trail Blazers","Sat, 13 Jan 2024 01:00:00 GMT","Regular Season",-0.12828487913613396,0.046397962571459006,0.05692009067158954,-0.012834733539231896,-0.8203338404084318,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355
"Detroit Pistons","Houston Rockets","Sat, 13 Jan 2024 00:30:00 GMT","Regular Season",-0.05720216054008764,0.0037835749765060545,-0.003571610147243276,0.021248753009639423,-0.031142128050495543,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635
"Philadelphia 76ers","Sacramento Kings","Sat, 13 Jan 2024 00:30:00 GMT","Regular Season",0.1032704328334959,-0.012263331272132416,-0.023612817723876023,-0.008220160652478353,0.05941717679788918,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883
"Atlanta Hawks","Indiana Pacers","Sat, 13 Jan 2024 00:30:00 GMT","Regular Season",-0.018360679856233686,-0.042156669399686375,-0.03955923419333196,0.006839002481970474,-0.14664562870120215,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Chicago Bulls","Golden State Warriors","Sat, 13 Jan 2024 01:00:00 GMT","Regular Season",0.10980571618296442,-0.006625194853605354,-0.02309855504135394,-0.012363580763801674,0.014468162190600077,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938
"Memphis Grizzlies","Los Angeles Clippers","Sat, 13 Jan 2024 01:00:00 GMT","Regular Season",0.22032959494886517,-0.05361130504969369,-0.0524205480976766,0.01732979532453792,0.8904643404357468,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473
"San Antonio Spurs","Charlotte Hornets","Sat, 13 Jan 2024 01:00:00 GMT","Regular Season",-0.0010034363567729132,0.0023705817847887722,0.0027060204836305557,0.004811172293112911,0.007706854913361871,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858
"Utah Jazz","Toronto Raptors","Sat, 13 Jan 2024 02:30:00 GMT","Regular Season",-0.021770978788635875,-0.004079188690390423,0.0037948527616825656,0.01332397898191677,0.009965182211401746,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288
"Miami Heat","Orlando Magic","Sat, 13 Jan 2024 01:00:00 GMT","Regular Season",0.11277356776567615,-0.011607792173556453,-0.004085136607986706,-0.016147073697270517,0.010239783898662466,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784
"Denver Nuggets","New Orleans Pelicans","Sat, 13 Jan 2024 03:00:00 GMT","Regular Season",0.11809379359803007,0.00969462861310727,0.004111676114801011,-0.005306627957184368,0.07362269106870238,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"Utah Jazz","Los Angeles Lakers","Sun, 14 Jan 2024 02:30:00 GMT","Regular Season",0.2597231367493892,-0.03178437236408249,-0.027397689535370695,0.015831592198525826,0.9372262053125906,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994
"Boston Celtics","Houston Rockets","Sun, 14 Jan 2024 00:00:00 GMT","Regular Season",-0.17580719440378878,0.027707969240320096,0.049125584020117685,-0.006597728732061103,-0.8882580199026776,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635
"Milwaukee Bucks","Golden State Warriors","Sun, 14 Jan 2024 01:00:00 GMT","Regular Season",0.14055035371116398,0.011018139520658166,0.01055371756500012,-0.010603130740546585,0.06231435678128498,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938
"San Antonio Spurs","Chicago Bulls","Sun, 14 Jan 2024 01:30:00 GMT","Regular Season",0.26696653749060073,-0.007473429439322887,-0.0019218730267185347,0.018449911654281934,0.9585697075427287,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015
"Atlanta Hawks","Washington Wizards","Sun, 14 Jan 2024 00:30:00 GMT","Regular Season",-0.23353045725677757,-0.0050252375050200415,0.0010358945812419806,-0.00552852765353104,-0.9871094781764977,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588
"Oklahoma City Thunder","Orlando Magic","Sun, 14 Jan 2024 01:00:00 GMT","Regular Season",0.163475532092472,0.022053715756346626,0.031217970222835012,-0.01970464833953764,0.049746476590771485,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784
"Memphis Grizzlies","New York Knicks","Sun, 14 Jan 2024 01:00:00 GMT","Regular Season",0.20850920056096034,-0.030911310174025375,-0.0313730920570392,0.015173667065622717,0.790100251363707,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"Dallas Mavericks","New Orleans Pelicans","Sun, 14 Jan 2024 01:30:00 GMT","Regular Season",0.10400829661815203,-0.005224465112862509,0.004782188678987387,-0.0033418415671314233,0.06539531263619379,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"Milwaukee Bucks","Sacramento Kings","Mon, 15 Jan 2024 00:00:00 GMT","Regular Season",0.10990450950718544,0.010869220096920262,0.011980332440126196,-0.0015099221054859086,0.048970155571172035,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883
"Denver Nuggets","Indiana Pacers","Sun, 14 Jan 2024 20:30:00 GMT","Regular Season",0.05183219171787856,-0.011356347077215168,-0.016744182632543958,0.0009861753907440957,-0.022089767245928704,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Minnesota Timberwolves","Los Angeles Clippers","Mon, 15 Jan 2024 00:00:00 GMT","Regular Season",0.07761438190013326,-0.003516921683061447,-0.0020449780590307,0.00829827636576104,0.06236008789071891,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473
"Portland Trail Blazers","Phoenix Suns","Mon, 15 Jan 2024 02:00:00 GMT","Regular Season",0.2519426976355642,-0.05430214144323864,-0.06268397019075655,0.007937158481934561,0.9066061976525637,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188
"Miami Heat","Charlotte Hornets","Sun, 14 Jan 2024 23:00:00 GMT","Regular Season",-0.1864509083069248,0.0051348901928979784,0.00858051099979662,-0.01222933686959432,-0.8983149861989655,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858
"Los Angeles Lakers","Oklahoma City Thunder","Tue, 16 Jan 2024 03:30:00 GMT","Regular Season",0.037147880386253385,0.00011400949947237837,-0.006782157224122898,0.009987635860446417,-0.04638896962208938,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932
"Philadelphia 76ers","Houston Rockets","Mon, 15 Jan 2024 18:00:00 GMT","Regular Season",-0.21554259930917474,0.005152726049587608,0.0028950789208626038,-0.00676034090074204,-0.9249321944441424,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635
"Utah Jazz","Indiana Pacers","Tue, 16 Jan 2024 02:00:00 GMT","Regular Season",0.1930292220436962,-0.040202792143836985,-0.039492965009480296,0.02583752382694597,0.8485167862241674,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325
"Brooklyn Nets","Miami Heat","Tue, 16 Jan 2024 00:30:00 GMT","Regular Season",0.2847718503531539,-0.009519125739718026,-0.007430692417663809,0.003401405530998769,0.9223427536034173,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203
"Memphis Grizzlies","Golden State Warriors","Mon, 15 Jan 2024 23:00:00 GMT","Regular Season",0.26620761369199375,-0.041450886882982096,-0.04796740873927918,0.009503605524178366,0.9378832355629125,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938
"Cleveland Cavaliers","Chicago Bulls","Tue, 16 Jan 2024 00:00:00 GMT","Regular Season",0.0925816352095199,0.010035728356520779,0.02308062544334477,0.008135908906683878,0.09658850027943143,"Cleveland Cavaliers",0.47985450475657526,0.5570089535534415,0.10193185127657509,0.12109819596175045,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015
"Washington Wizards","Detroit Pistons","Mon, 15 Jan 2024 20:00:00 GMT","Regular Season",0.04499069448781445,0.007211752351120648,0.012381280421436047,-0.012858243169808742,0.022755575853090848,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368
